Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
321550,KR7321550006,티움바이오,KOSDAQ,기술성장기업부,9760,2,-120,-1.21,9700,9800,9500,36452,352100410,235615701280,24140953,KSQ
011785,KR7011781002,금호석유우,KOSPI,,77900,3,0,0.0,77700,78000,76500,7328,566346800,235529559400,3023486,STK
357550,KR7357550003,석경에이티,KOSDAQ,기술성장기업부,43150,1,5750,15.37,36300,48600,33500,4212764,182854328350,235383250000,5455000,KSQ
143160,KR7143160000,아이디스,KOSDAQ,우량기업부,21950,2,-1250,-5.39,23000,23000,21450,88570,1939396150,235224760500,10716390,KSQ
043610,KR7043610005,지니뮤직,KOSDAQ,우량기업부,4045,2,-40,-0.98,4060,4060,3900,244660,974054860,235076946710,58115438,KSQ
068290,KR7068290006,삼성출판사,KOSPI,,23450,2,-700,-2.9,23900,24050,23350,45938,1083729750,234500000000,10000000,STK
123040,KR7123040008,엠에스오토텍,KOSDAQ,중견기업부,5370,2,-210,-3.76,5430,5570,5350,219404,1190288100,234388933020,43647846,KSQ
297890,KR7297890006,HB솔루션,KOSDAQ,벤처기업부,14010,2,-390,-2.71,14320,14320,13760,92530,1293929360,234248502930,16720093,KSQ
009580,KR7009580002,무림P&P,KOSPI,,3755,2,-110,-2.85,3840,3855,3750,249702,942415535,234193056620,62368324,STK
107590,KR7107590002,미원홀딩스,KOSPI,,100900,2,-700,-0.69,102100,102100,100000,1452,146162600,234088000000,2320000,STK
110790,KR7110790003,크리스에프앤씨,KOSDAQ,우량기업부,19970,2,-20,-0.1,20300,20300,19350,37509,739566220,233958135600,11715480,KSQ
053300,KR7053300000,한국정보인증,KOSDAQ,중견기업부,5600,2,-100,-1.75,5610,5620,5400,137329,759520280,233947453600,41776331,KSQ
241840,KR7241840008,에이스토리,KOSDAQ,중견기업부,24350,2,-1050,-4.13,24600,25150,23100,214874,5147129500,232298853900,9539994,KSQ
348150,KR7348150004,고바이오랩,KOSDAQ,기술성장기업부,13230,2,-1170,-8.13,14400,14400,13000,213391,2851767490,231981355620,17534494,KSQ
025000,KR7025000001,KPX케미칼,KOSPI,,47900,2,-650,-1.34,48350,48350,47850,2303,110690800,231836000000,4840000,STK
260870,KR7260870001,SK시그넷,KONEX,일반기업부,39100,2,-450,-1.14,39500,39500,38850,7993,312172650,231484121000,5920310,KNX
000540,KR7000540005,흥국화재,KOSPI,,3600,2,-150,-4.0,3700,3700,3560,51385,185731290,231273522000,64242645,STK
011040,KR7011040003,경동제약,KOSDAQ,우량기업부,7500,2,-130,-1.7,7600,7600,7440,41994,314742330,230765745000,30768766,KSQ
088800,KR7088800008,에이스테크,KOSDAQ,중견기업부,5130,2,-20,-0.39,5000,5130,4960,223241,1125658390,230470754490,44926073,KSQ
125210,KR7125210005,아모그린텍,KOSDAQ,기술성장기업부,13970,1,260,1.9,13610,13990,13390,291586,3989416620,230460156300,16496790,KSQ
051370,KR7051370005,인터플렉스,KOSDAQ,중견기업부,9860,2,-230,-2.28,9990,9990,9600,65787,641295810,230008873920,23327472,KSQ
318020,KR7318020005,포인트모바일,KOSDAQ,관리종목(소속부없음),18100,0,0,0.0,0,0,0,0,0,229187123200,12662272,KSQ
003960,KR7003960002,사조대림,KOSPI,,25000,2,-300,-1.19,25050,25300,24450,10519,261849650,229111675000,9164467,STK
001340,KR7001340009,백광산업,KOSPI,,5080,2,-110,-2.12,5130,5190,4995,297360,1505553245,228185507560,44918407,STK
083930,KR7083930008,아바코,KOSDAQ,우량기업부,14780,1,90,0.61,14500,14830,14310,100107,1462629430,227801154440,15412798,KSQ
067280,KR7067280008,멀티캠퍼스,KOSDAQ,우량기업부,38400,1,800,2.13,37300,38400,37050,24600,926549650,227588313600,5926779,KSQ
171090,KR7171090004,선익시스템,KOSDAQ,중견기업부,24450,2,-800,-3.17,25050,25350,24100,348374,8563951900,226681353450,9271221,KSQ
339770,KR7339770000,교촌에프앤비,KOSPI,,9060,2,-190,-2.05,9100,9200,8940,29955,270979740,226341812400,24982540,STK
032300,KR7032300006,한국파마,KOSDAQ,우량기업부,20750,2,-300,-1.43,20950,21250,20600,30105,626925300,226314045750,10906701,KSQ
084650,KR7084650001,랩지노믹스,KOSDAQ,우량기업부,6090,2,-240,-3.79,6290,6300,6050,376656,2305474730,226060769550,37119995,KSQ
023760,KR7023760002,한국캐피탈,KOSDAQ,우량기업부,716,2,-2,-0.28,715,718,711,111854,79823673,225976456416,315609576,KSQ
366030,KR7366030005,공구우먼,KOSDAQ,중견기업부,9950,2,-150,-1.49,9980,10000,9520,371524,3655679620,225052582500,22618350,KSQ
008060,KR7008060006,대덕,KOSPI,,6630,2,-100,-1.49,6720,6830,6560,127525,846625770,224691694500,33890150,STK
371950,KR7371950007,풍원정밀,KOSDAQ,기술성장기업부,10660,2,-620,-5.5,11100,11210,10470,221601,2386374460,224291602080,21040488,KSQ
293780,KR7293780003,압타바이오,KOSDAQ,기술성장기업부,10050,2,-30,-0.3,9920,10050,9670,216121,2124980650,224103603300,22298866,KSQ
214260,KR7214260002,라파스,KOSDAQ,기술성장기업부,26000,2,-650,-2.44,26350,26800,25700,79848,2083938800,224052816000,8617416,KSQ
102260,KR7102260007,동성케미컬,KOSPI,,4505,2,-40,-0.88,4535,4535,4425,62484,278850770,223852224640,49689728,STK
150840,KR7150840007,인트로메딕,KOSDAQ,관리종목(소속부없음),5850,0,0,0.0,0,0,0,0,0,223669017000,38234020,KSQ
047820,KR7047820006,초록뱀미디어,KOSDAQ,중견기업부,10300,1,40,0.39,10030,10300,9830,205241,2043018270,223640830600,21712702,KSQ
005720,KR7005720008,넥센,KOSPI,,4175,1,70,1.71,4120,4320,3920,45583,188309955,223546103975,53543977,STK
042000,KR7042000000,카페24,KOSDAQ,기술성장기업부,9920,2,-120,-1.2,9960,10030,9870,49063,487884250,223172204160,22497198,KSQ
035080,KR7035080001,그래디언트,KOSDAQ,중견기업부,14360,2,-40,-0.28,14330,14400,13990,47538,672473890,222976106240,15527584,KSQ
900140,KYG5307W1015,엘브이엠씨홀딩스,KOSPI,,2240,2,-50,-2.18,2260,2280,2150,250428,552083425,222779865280,99455297,STK
404990,KR7404990004,신한서부티엔디리츠,KOSPI,,3975,2,-50,-1.24,4075,4075,3935,46901,186125500,222424638900,55955884,STK
136490,KR7136490000,선진,KOSPI,,9350,2,-120,-1.27,9300,9400,9000,47941,440387110,222339297400,23779604,STK
092230,KR7092230002,KPX홀딩스,KOSPI,,52600,2,-400,-0.75,52700,52900,52300,586,30846500,222216379600,4224646,STK
180400,KR7180400004,DXVX,KOSDAQ,관리종목(소속부없음),7740,0,0,0.0,0,0,0,0,0,222082929900,28692885,KSQ
044490,KR7044490001,태웅,KOSDAQ,중견기업부,11100,2,-50,-0.45,11000,11180,10570,68516,752698340,222081929100,20007381,KSQ
054950,KR7054950001,제이브이엠,KOSDAQ,우량기업부,18330,2,-280,-1.5,18400,18600,18110,28654,523488150,221607720360,12089892,KSQ
362320,KR7362320004,청담글로벌,KOSDAQ,중견기업부,10730,2,-440,-3.94,10950,10950,10370,426476,4561487630,220515341700,20551290,KSQ
089030,KR7089030001,테크윙,KOSDAQ,우량기업부,5900,2,-30,-0.51,5900,5930,5780,193733,1132287520,220386505500,37353645,KSQ
084680,KR7084680008,이월드,KOSPI,,1544,2,-42,-2.65,1570,1583,1521,173141,267089360,218948761992,141806193,STK
083310,KR7083310003,엘오티베큠,KOSDAQ,우량기업부,12290,1,430,3.63,11850,12400,11640,64590,781623320,218885305570,17810033,KSQ
012320,KR7012320008,경동인베스트,KOSPI,,92500,2,-6800,-6.85,95000,96900,90500,113414,10529463800,218764627500,2365023,STK
000155,KR7000151001,두산우,KOSPI,,54600,2,-2200,-3.87,56600,56600,54000,4283,234207800,218206825200,3996462,STK
000140,KR7000140004,하이트진로홀딩스,KOSPI,,9390,2,-90,-0.95,9450,9600,9300,15169,141959370,217911523350,23206765,STK
044340,KR7044340008,위닉스,KOSDAQ,우량기업부,12180,2,-430,-3.41,12550,12550,12110,32486,396214430,217698316500,17873425,KSQ
045390,KR7045390002,대아티아이,KOSDAQ,우량기업부,3085,2,-65,-2.06,3100,3130,3035,334366,1027041455,217410368045,70473377,KSQ
006060,KR7006060008,화승인더,KOSPI,,3930,2,-155,-3.79,4040,4080,3875,249439,981313950,217407600000,55320000,STK
254490,KR7254490006,미래반도체,KOSDAQ,중견기업부,15050,2,-740,-4.69,15250,15470,14500,221631,3314375710,217291900000,14438000,KSQ
038290,KR7038290003,마크로젠,KOSDAQ,우량기업부,20000,3,0,0.0,19860,20000,19570,13835,272849110,216828000000,10841400,KSQ
273640,KR7273640003,와이엠텍,KOSDAQ,벤처기업부,19770,2,-210,-1.05,19720,19970,19330,101763,1997456800,216797820000,10966000,KSQ
005389,KR7005383005,현대차3우B,KOSPI,,90100,1,700,0.78,89000,90200,88500,6891,614917600,216640764800,2404448,STK
007160,KR7007160005,사조산업,KOSPI,,43200,2,-1200,-2.7,44300,44300,42750,10429,451232950,216000000000,5000000,STK
002390,KR7002390003,한독,KOSPI,,15690,2,-410,-2.55,15650,15950,15490,25318,395499510,215949832770,13763533,STK
058430,KR7058430000,포스코스틸리온,KOSPI,,35950,1,350,0.98,34900,36200,34100,26417,924783850,215700000000,6000000,STK
060590,KR7060590007,씨티씨바이오,KOSDAQ,중견기업부,8910,2,-250,-2.73,9150,9160,8900,72158,648240370,215452888200,24181020,KSQ
252990,KR7252990007,샘씨엔에스,KOSDAQ,기술성장기업부,4295,2,-95,-2.16,4300,4345,4210,79259,338089750,215410768570,50153846,KSQ
073490,KR7073490005,이노와이어리스,KOSDAQ,우량기업부,28300,3,0,0.0,27750,28350,27150,34150,947065400,215188841800,7603846,KSQ
006840,KR7006840003,AK홀딩스,KOSPI,,16240,2,-420,-2.52,16500,16500,16080,11245,181648440,215140390640,13247561,STK
334970,KR7334970001,프레스티지바이오로직스,KOSDAQ,기술성장기업부,3520,2,-15,-0.42,3465,3565,3405,248067,858955005,215100050880,61107969,KSQ
138580,KR7138580006,비즈니스온,KOSDAQ,벤처기업부,9530,1,600,6.72,8800,9660,8280,159910,1477316920,214960233390,22556163,KSQ
119830,KR7119830008,아이텍,KOSDAQ,중견기업부,10690,2,-1100,-9.33,11790,11890,10620,484933,5440126670,214588451640,20073756,KSQ
049180,KR7049180003,셀루메드,KOSDAQ,벤처기업부,5080,1,40,0.79,4955,5090,4885,275434,1367277600,214170991520,42159644,KSQ
086980,KR7086980000,쇼박스,KOSDAQ,중견기업부,3415,2,-85,-2.43,3490,3560,3345,398591,1354781290,213908770000,62638000,KSQ
161580,KR7161580006,필옵틱스,KOSDAQ,중견기업부,9690,1,70,0.73,9560,9700,9370,239195,2287683430,213074446830,21989107,KSQ
086890,KR7086890001,이수앱지스,KOSDAQ,기술성장기업부,6420,2,-180,-2.73,6510,6530,6250,122223,781831020,213032728560,33182668,KSQ
011760,KR7011760006,현대코퍼레이션,KOSPI,,16090,1,170,1.07,15920,16290,15750,64125,1030935390,212854062940,13228966,STK
114810,KR7114810005,한솔아이원스,KOSDAQ,투자주의환기종목(소속부없음),7250,3,0,0.0,7100,7340,6950,100151,714809910,212803261500,29352174,KSQ
009155,KR7009151002,삼성전기우,KOSPI,,73200,1,1500,2.09,71000,73200,70600,7424,535069100,212791228800,2906984,STK
018310,KR7018310003,삼목에스폼,KOSDAQ,우량기업부,14460,2,-390,-2.63,14710,14710,14350,36858,533856930,212562000000,14700000,KSQ
121440,KR7121440002,골프존뉴딘홀딩스,KOSDAQ,우량기업부,4945,2,-115,-2.27,5020,5070,4865,90017,444831575,211828065010,42836818,KSQ
001080,KR7001080001,만호제강,KOSPI,,51000,2,-100,-0.2,50800,51500,49500,20116,1020806350,211650000000,4150000,STK
053580,KR7053580007,웹케시,KOSDAQ,우량기업부,15510,2,-500,-3.12,15980,16010,15360,34815,539610830,211498206480,13636248,KSQ
096760,KR7096760004,JW홀딩스,KOSPI,,3000,2,-25,-0.83,3010,3015,2875,57750,170751075,211334118000,70444706,STK
032820,KR7032820003,우리기술,KOSDAQ,벤처기업부,1396,2,-33,-2.31,1410,1416,1383,1455575,2034783353,210272645184,150625104,KSQ
096240,KR7096240007,크레버스,KOSDAQ,우량기업부,18200,2,-290,-1.57,18490,18550,17870,46191,835880380,210096504800,11543764,KSQ
000430,KR7000430009,대원강업,KOSPI,,3380,2,-70,-2.03,3400,3440,3180,108766,366014195,209560000000,62000000,STK
025320,KR7025320003,시노펙스,KOSDAQ,중견기업부,2770,2,-50,-1.77,2785,2800,2700,664193,1826144630,208879896850,75407905,KSQ
004980,KR7004980009,성신양회,KOSPI,,8500,2,-130,-1.51,8410,8600,8370,89749,758406230,208386620500,24516073,STK
011700,KR7011700002,한신기계,KOSPI,,6420,2,-170,-2.58,6500,6660,6300,461554,2982479620,208304289420,32446151,STK
229640,KR7229640008,LS전선아시아,KOSPI,,6800,2,-120,-1.73,6870,6890,6760,115181,784433360,208249177200,30624879,STK
015860,KR7015860000,일진홀딩스,KOSPI,,4215,2,-55,-1.29,4260,4260,4115,159435,666966990,207999640845,49347483,STK
001270,KR7001270008,부국증권,KOSPI,,20000,2,-150,-0.74,20150,20150,19900,2434,48656560,207397720000,10369886,STK
207760,KR7207760000,미스터블루,KOSDAQ,중견기업부,2770,1,5,0.18,2760,2785,2690,691352,1890234080,206850400950,74675235,KSQ
057880,KR7057880007,피에이치씨,KOSDAQ,관리종목(소속부없음),1740,0,0,0.0,0,0,0,0,0,206724832500,118807375,KSQ
192440,KR7192440006,슈피겐코리아,KOSDAQ,우량기업부,33250,2,-600,-1.77,33200,33600,32850,8586,284217850,206694069750,6216363,KSQ
007860,KR7007860000,서연,KOSPI,,8780,1,80,0.92,8660,8790,8160,508898,4325942940,206153030320,23479844,STK
094820,KR7094820008,일진파워,KOSDAQ,우량기업부,13650,1,400,3.02,13250,13830,13100,575882,7774803290,205824377850,15078709,KSQ
270660,KR7270660004,에브리봇,KOSDAQ,벤처기업부,16850,2,-310,-1.81,17130,17140,16300,205354,3438329390,205424112700,12191342,KSQ
089890,KR7089890008,코세스,KOSDAQ,우량기업부,12380,2,-270,-2.13,12470,12600,12160,298669,3685464990,205321829560,16584962,KSQ
146320,KR7146320007,비씨엔씨,KOSDAQ,벤처기업부,16070,2,-430,-2.61,16460,16590,15760,80358,1285635420,205058069210,12760303,KSQ
251370,KR7251370003,와이엠티,KOSDAQ,우량기업부,12560,2,-110,-0.87,12420,12620,12300,21871,271620880,204909667840,16314464,KSQ
035150,KR7035150002,백산,KOSPI,,8750,2,-150,-1.69,8800,8900,8550,177763,1542461660,204881250000,23415000,STK
033340,KR7033340001,좋은사람들,KOSDAQ,투자주의환기종목(소속부없음),2110,0,0,0.0,0,0,0,0,0,204565677380,96950558,KSQ
039570,KR7039570007,HDC랩스,KOSPI,,7870,2,-100,-1.25,7850,7930,7770,14599,114180080,204286319870,25957601,STK
123420,KR7123420002,위메이드플레이,KOSDAQ,우량기업부,17780,1,2130,13.61,15700,18000,15700,2156277,37117954230,203933790760,11469842,KSQ
073640,KR7073640005,테라사이언스,KOSDAQ,중견기업부,2220,2,-45,-1.99,2205,2245,2170,591865,1302872710,203382636000,91613800,KSQ
097955,KR7097951008,CJ제일제당 우,KOSPI,,153000,2,-3200,-2.05,154000,154700,150300,5096,776360900,203097249000,1327433,STK
950170,KR8392080006,JTC,KOSDAQ,관리종목(소속부없음),4050,2,-165,-3.91,4200,4200,3955,84250,339744630,202876747200,50093024,KSQ
018000,KR7018000000,유니슨,KOSDAQ,중견기업부,1659,2,-23,-1.37,1652,1679,1636,220430,362950321,202809470157,122248023,KSQ
256940,KR7256940008,케이피에스,KOSDAQ,벤처기업부,10810,1,220,2.08,11050,11100,10260,875527,9366372050,202672992980,18748658,KSQ
083450,KR7083450007,GST,KOSDAQ,우량기업부,21750,2,-100,-0.46,21650,21850,21000,70846,1513680550,202660953750,9317745,KSQ
408900,KR7408900009,스튜디오미르,KOSDAQ,벤처기업부,37800,2,-2900,-7.13,40000,40200,36700,131560,4963348050,202430340000,5355300,KSQ
115960,KR7115960007,연우,KOSDAQ,우량기업부,16270,2,-530,-3.15,16650,16700,16000,40268,654303700,201715460000,12398000,KSQ
054450,KR7054450002,텔레칩스,KOSDAQ,벤처기업부,14520,2,-270,-1.83,14640,14680,14120,270567,3901866160,201187827720,13855911,KSQ
010955,KR7010951002,S-Oil우,KOSPI,,50000,2,-600,-1.19,50500,50500,50000,9826,492830700,201096350000,4021927,STK
160550,KR7160550000,NEW,KOSDAQ,중견기업부,7180,2,-140,-1.91,7320,7320,6990,190473,1356500210,200365841080,27906106,KSQ
068930,KR7068930007,디지털대성,KOSDAQ,우량기업부,6950,2,-90,-1.28,6950,6970,6830,29377,202949400,200316298550,28822489,KSQ
064290,KR7064290000,인텍플러스,KOSDAQ,우량기업부,15700,2,-20,-0.13,15700,15990,15300,56926,887033340,200300003400,12757962,KSQ
019210,KR7019210004,와이지-원,KOSDAQ,중견기업부,6540,2,-200,-2.97,6670,6700,6420,181644,1180735120,199952776260,30573819,KSQ
002100,KR7002100006,경농,KOSPI,,10240,2,-140,-1.35,10280,10360,9950,30680,310040750,199911168000,19522575,STK
035810,KR7035810001,이지홀딩스,KOSDAQ,우량기업부,3065,1,65,2.17,2960,3065,2915,285270,855097055,199672014925,65145845,KSQ
162300,KR7162300008,신스틸,KOSDAQ,중견기업부,4945,2,-75,-1.49,4980,5090,4750,192132,939804580,199260495860,40295348,KSQ
00279K,KR700279K010,아모레G3우(전환),KOSPI,,27950,2,-500,-1.76,27400,29450,27400,5380,150100050,198226990000,7092200,STK
088290,KR7088290002,이원컴포텍,KOSDAQ,중견기업부,8330,2,-420,-4.8,8700,8760,7880,450954,3700143500,197862989800,23753060,KSQ
006910,KR7006910004,보성파워텍,KOSDAQ,중견기업부,4025,2,-55,-1.35,4010,4125,3965,875951,3524005990,197747541600,49129824,KSQ
044450,KR7044450005,KSS해운,KOSPI,,8560,2,-180,-2.06,8610,8740,8450,43709,373236320,197615132800,23085880,STK
047310,KR7047310008,파워로직스,KOSDAQ,우량기업부,5730,2,-20,-0.35,5710,5840,5580,283492,1607883440,197232226860,34420982,KSQ
078520,KR7078520004,에이블씨엔씨,KOSPI,,7270,2,-30,-0.41,7300,7500,6990,69531,504277940,196533246930,27033459,STK
121800,KR7121800007,비덴트,KOSDAQ,벤처기업부,3370,1,110,3.37,3350,3615,3295,1981759,6816417275,196447201060,58292938,KSQ
001250,KR7001250000,GS글로벌,KOSPI,,2380,2,-50,-2.06,2405,2425,2310,656079,1544013960,196430358320,82533764,STK
282720,KR7282720002,금양그린파워,KOSDAQ,중견기업부,16200,2,-2800,-14.74,19000,19570,14600,16926708,293504586410,196335900000,12119500,KSQ
138080,KR7138080007,오이솔루션,KOSDAQ,우량기업부,18480,2,-570,-2.99,18710,18900,18180,56147,1036853030,196333275600,10624095,KSQ
012610,KR7012610002,경인양행,KOSPI,,4715,2,-65,-1.36,4775,4780,4550,182005,845916470,196221160975,41616365,STK
099750,KR7099750002,이지케어텍,KOSDAQ,벤처기업부,28700,2,-1250,-4.17,29300,30000,28500,100392,2897443700,196158071200,6834776,KSQ
407400,KR7407400001,꿈비,KOSDAQ,벤처기업부,24700,2,-450,-1.79,25150,26700,23400,957816,24014904550,196091571000,7938930,KSQ
045970,KR7045970001,코아시아,KOSDAQ,중견기업부,7450,2,-30,-0.4,7440,7560,7220,297863,2207999410,196045826200,26314876,KSQ
036560,KR7036560001,영풍정밀,KOSDAQ,우량기업부,12440,1,70,0.57,12170,12540,12020,159394,1957153440,195930000000,15750000,KSQ
397030,KR7397030008,에이프릴바이오,KOSDAQ,기술성장기업부,18460,2,-1210,-6.15,19500,19500,18100,177106,3289203120,195881367500,10611125,KSQ
015890,KR7015890007,태경산업,KOSPI,,6690,2,-90,-1.33,6680,6780,6480,250684,1664565460,195540337500,29228750,STK
011280,KR7011280005,태림포장,KOSPI,,2755,2,-40,-1.43,2765,2795,2700,51221,140201030,195070364700,70805940,STK
251970,KR7251970000,펌텍코리아,KOSDAQ,우량기업부,15690,1,110,0.71,15550,15850,14960,33602,517976760,194556000000,12400000,KSQ
033100,KR7033100009,제룡전기,KOSDAQ,벤처기업부,12090,2,-180,-1.47,12470,12470,11720,212506,2555816180,194194524810,16062409,KSQ
003060,KR7003060001,에이프로젠바이오로직스,KOSPI,,330,2,-5,-1.49,330,348,309,4162322,1349047567,193299047040,585754688,STK
060570,KR7060570009,드림어스컴퍼니,KOSDAQ,중견기업부,3395,2,-5,-0.15,3350,3395,3250,99398,330722055,193039180565,56859847,KSQ
092130,KR7092130004,이크레더블,KOSDAQ,중견기업부,16010,2,-130,-0.81,16070,16140,16000,13719,219965450,192818036000,12043600,KSQ
257720,KR7257720003,실리콘투,KOSDAQ,벤처기업부,3195,1,30,0.95,3145,3360,3070,4136434,13384384370,192266262630,60177234,KSQ
389020,KR7389020009,자람테크놀로지,KOSDAQ,기술성장기업부,31000,2,-3550,-10.27,34000,34400,30650,160722,5061891700,192129630000,6197730,KSQ
058850,KR7058850009,KTcs,KOSPI,,4500,1,35,0.78,4370,4735,4295,5378154,24400167395,192082500000,42685000,STK
122990,KR7122990005,와이솔,KOSDAQ,우량기업부,6810,2,-120,-1.73,6900,6900,6710,53602,363270690,191953068210,28186941,KSQ
